trade_date,code
20250530,600867.SH
20250530,603077.SH
20250530,300677.SZ
20250530,002423.SZ
20250530,000998.SZ
20250530,601966.SH
20250530,002056.SZ
20250530,600282.SH
20250530,600816.SH
20250530,002373.SZ
20250530,600754.SH
20250530,688331.SH
20250530,002368.SZ
20250530,300529.SZ
20250530,002487.SZ
20250530,300009.SZ
20250530,601918.SH
20250530,000563.SZ
20250530,000559.SZ
20250530,688234.SH
20250530,300573.SZ
20250530,600598.SH
20250530,601958.SH
20250530,600416.SH
20250530,601001.SH
20250530,603298.SH
20250530,002120.SZ
20250530,000050.SZ
20250530,600685.SH
20250530,300390.SZ
20250530,601866.SH
20250530,601098.SH
20250530,600566.SH
20250530,600737.SH
20250530,300070.SZ
20250530,002756.SZ
20250530,600582.SH
20250530,600258.SH
20250530,002429.SZ
20250530,600271.SH
20250530,688538.SH
20250530,600995.SH
20250530,688363.SH
20250530,000987.SZ
20250530,000403.SZ
20250530,600739.SH
20250530,600329.SH
20250530,600546.SH
20250530,002019.SZ
20250530,603290.SH
20250530,300601.SZ
20250530,002268.SZ
20250530,300751.SZ
20250530,600755.SH
20250530,603737.SH
20250530,603712.SH
20250530,600095.SH
20250530,688301.SH
20250530,688567.SH
20250530,002670.SZ
20250530,603529.SH
20250530,002299.SZ
20250530,000155.SZ
20250530,002508.SZ
20250530,688297.SH
20250530,002430.SZ
20250530,603728.SH
20250530,600378.SH
20250530,603858.SH
20250530,000027.SZ
20250530,000967.SZ
20250530,688772.SH
20250530,688005.SH
20250530,603658.SH
20250530,000709.SZ
20250530,000883.SZ
20250530,601928.SH
20250530,002831.SZ
20250530,601231.SH
20250530,301308.SZ
20250530,000032.SZ
20250530,600578.SH
20250530,600707.SH
20250530,601399.SH
20250530,600848.SH
20250530,600884.SH
20250530,301301.SZ
20250530,300118.SZ
20250530,003031.SZ
20250530,002266.SZ
20250530,600517.SH
20250530,601636.SH
20250530,000778.SZ
20250530,600906.SH
20250530,600968.SH
20250530,601156.SH
20250530,601212.SH
20250530,688561.SH
20250530,600129.SH
20250530,600801.SH
20250530,600959.SH
20250530,600764.SH
20250530,600808.SH
20250530,002240.SZ
20250530,600528.SH
20250530,300595.SZ
20250530,002572.SZ
20250530,000825.SZ
20250530,000739.SZ
20250530,603688.SH
20250530,603456.SH
20250530,603882.SH
20250530,600062.SH
20250530,000785.SZ
20250530,601608.SH
20250530,603233.SH
20250530,603650.SH
20250530,601598.SH
20250530,600056.SH
20250530,601118.SH
20250530,688387.SH
20250530,600350.SH
20250530,600977.SH
20250530,600871.SH
20250530,688778.SH
20250530,600373.SH
20250530,300957.SZ
20250530,601106.SH
20250530,688563.SH
20250530,601965.SH
20250530,603883.SH
20250530,600663.SH
20250530,000937.SZ
20250530,002372.SZ
20250530,002557.SZ
20250530,600606.SH
20250530,600925.SH
20250530,600098.SH
20250530,001227.SZ
20250530,688390.SH
20250530,600500.SH
20250530,001286.SZ
20250530,002153.SZ
20250530,603225.SH
20250530,601568.SH
20250530,600612.SH
20250530,002867.SZ
20250530,002408.SZ
20250530,603056.SH
20250530,688425.SH
20250530,601019.SH
20250530,600688.SH
20250530,002690.SZ
20250530,003022.SZ
20250530,002531.SZ
20250530,688349.SH
20250530,002608.SZ
20250530,603185.SH
20250530,300140.SZ
20250530,301498.SZ
20250530,600032.SH
20250530,003035.SZ
20250530,000898.SZ
20250530,600720.SH
20250530,601139.SH
20250530,600295.SH
20250530,000959.SZ
20250530,603707.SH
20250530,688520.SH
20250530,603556.SH
20250530,000537.SZ
20250530,600339.SH
20250530,688516.SH
20250530,601992.SH
20250530,600928.SH
20250530,688475.SH
20250530,688032.SH
20250530,688248.SH
20250530,601228.SH
20250530,000401.SZ
20250530,600361.SH
20250530,301267.SZ
20250530,000539.SZ
20250530,688172.SH
20250530,301165.SZ
20250530,688281.SH
20250530,688375.SH
20250530,002563.SZ
20250530,600007.SH
20250530,603786.SH
20250530,001203.SZ
20250530,601061.SH
20250530,600299.SH
20250530,603826.SH
20250530,688819.SH
20250530,600927.SH
20250530,002945.SZ
20250530,601858.SH
20250530,601158.SH
20250530,688276.SH
20250530,688153.SH
20250530,600956.SH
20250530,688295.SH
20250530,603341.SH
20250530,603868.SH
20250630,300476.SZ
20250630,000988.SZ
20250630,600988.SH
20250630,300339.SZ
20250630,002966.SZ
20250630,600839.SH
20250630,601162.SH
20250630,601555.SH
20250630,689009.SH
20250630,688521.SH
20250630,002517.SZ
20250630,002340.SZ
20250630,002195.SZ
20250630,002558.SZ
20250630,603893.SH
20250630,002156.SZ
20250630,002261.SZ
20250630,600487.SH
20250630,600157.SH
20250630,002797.SZ
20250630,300251.SZ
20250630,300207.SZ
20250630,688608.SH
20250630,300803.SZ
20250630,688213.SH
20250630,000066.SZ
20250630,688777.SH
20250630,600096.SH
20250630,688120.SH
20250630,600536.SH
20250630,601168.SH
20250630,002273.SZ
20250630,002465.SZ
20250630,600879.SH
20250630,300450.SZ
20250630,000831.SZ
20250630,688235.SH
20250630,601099.SH
20250630,002294.SZ
20250630,600352.SH
20250630,300017.SZ
20250630,000933.SZ
20250630,600885.SH
20250630,002185.SZ
20250630,601108.SH
20250630,688002.SH
20250630,688617.SH
20250630,601128.SH
20250630,002130.SZ
20250630,601577.SH
20250630,600079.SH
20250630,002281.SZ
20250630,688099.SH
20250630,300454.SZ
20250630,002595.SZ
20250630,688469.SH
20250630,002085.SZ
20250630,688122.SH
20250630,000423.SZ
20250630,000997.SZ
20250630,300223.SZ
20250630,300058.SZ
20250630,300002.SZ
20250630,002532.SZ
20250630,002738.SZ
20250630,603129.SH
20250630,000783.SZ
20250630,300458.SZ
20250630,300474.SZ
20250630,600109.SH
20250630,002472.SZ
20250630,002138.SZ
20250630,002078.SZ
20250630,002436.SZ
20250630,603596.SH
20250630,601933.SH
20250630,002410.SZ
20250630,002851.SZ
20250630,300346.SZ
20250630,300765.SZ
20250630,600143.SH
20250630,600862.SH
20250630,688525.SH
20250630,300136.SZ
20250630,601198.SH
20250630,002850.SZ
20250630,600580.SH
20250630,300054.SZ
20250630,002065.SZ
20250630,688072.SH
20250630,002353.SZ
20250630,300024.SZ
20250630,002223.SZ
20250630,000034.SZ
20250630,600298.SH
20250630,600873.SH
20250630,300395.SZ
20250630,603606.SH
20250630,002202.SZ
20250630,600363.SH
20250630,002673.SZ
20250630,300496.SZ
20250630,688578.SH
20250630,601615.SH
20250630,300857.SZ
20250630,000728.SZ
20250630,300383.SZ
20250630,002624.SZ
20250630,002008.SZ
20250630,000021.SZ
20250630,300115.SZ
20250630,603659.SH
20250630,600549.SH
20250630,600895.SH
20250630,300604.SZ
20250630,603087.SH
20250630,603160.SH
20250630,603605.SH
20250630,300012.SZ
20250630,688220.SH
20250630,000426.SZ
20250630,002155.SZ
20250630,600171.SH
20250630,000733.SZ
20250630,300627.SZ
20250630,688361.SH
20250630,605589.SH
20250630,601216.SH
20250630,300699.SZ
20250630,600392.SH
20250630,000750.SZ
20250630,300037.SZ
20250630,601665.SH
20250630,000519.SZ
20250630,002444.SZ
20250630,000729.SZ
20250630,688180.SH
20250630,000932.SZ
20250630,601997.SH
20250630,300003.SZ
20250630,600060.SH
20250630,600153.SH
20250630,601717.SH
20250630,601233.SH
20250630,601990.SH
20250630,000878.SZ
20250630,300073.SZ
20250630,601696.SH
20250630,300001.SZ
20250630,002821.SZ
20250630,300142.SZ
20250630,002414.SZ
20250630,600673.SH
20250630,688052.SH
20250630,600369.SH
20250630,603979.SH
20250630,002837.SZ
20250630,002007.SZ
20250630,600699.SH
20250630,688065.SH
20250630,688027.SH
20250630,600118.SH
20250630,300373.SZ
20250630,600521.SH
20250630,600177.SH
20250630,002152.SZ
20250630,000893.SZ
20250630,600398.SH
20250630,600435.SH
20250630,603345.SH
20250630,600704.SH
20250630,300748.SZ
20250630,000738.SZ
20250630,600909.SH
20250630,688249.SH
20250630,600316.SH
20250630,600497.SH
20250630,000623.SZ
20250630,002044.SZ
20250630,000009.SZ
20250630,002958.SZ
20250630,603179.SH
20250630,002318.SZ
20250630,600765.SH
20250630,600038.SH
20250630,688385.SH
20250630,600141.SH
20250630,603228.SH
20250630,600562.SH
20250630,002409.SZ
20250630,000528.SZ
20250630,000400.SZ
20250630,600155.SH
20250630,001696.SZ
20250630,002683.SZ
20250630,300919.SZ
20250630,688188.SH
20250630,300757.SZ
20250630,002607.SZ
20250630,000960.SZ
20250630,300724.SZ
20250630,600637.SH
20250630,600498.SH
20250630,600884.SH
20250630,603939.SH
20250630,300623.SZ
20250630,600529.SH
20250630,600563.SH
20250630,300558.SZ
20250630,688568.SH
20250630,000039.SZ
20250630,002739.SZ
20250630,002841.SZ
20250630,000415.SZ
20250630,301358.SZ
20250630,002653.SZ
20250630,002025.SZ
20250630,600486.SH
20250630,600901.SH
20250630,002926.SZ
20250630,002385.SZ
20250630,000887.SZ
20250630,300285.SZ
20250630,300763.SZ
20250630,688017.SH
20250630,002939.SZ
20250630,688114.SH
20250630,002568.SZ
20250630,300144.SZ
20250630,300679.SZ
20250630,688582.SH
20250630,600863.SH
20250630,600820.SH
20250630,603486.SH
20250630,600008.SH
20250630,600132.SH
20250630,000723.SZ
20250630,002064.SZ
20250630,002080.SZ
20250630,600390.SH
20250630,600516.SH
20250630,000513.SZ
20250630,603568.SH
20250630,002312.SZ
20250630,600763.SH
20250630,688538.SH
20250630,600998.SH
20250630,000703.SZ
20250630,600166.SH
20250630,688183.SH
20250630,300487.SZ
20250630,600170.SH
20250630,002262.SZ
20250630,601179.SH
20250630,600208.SH
20250630,002500.SZ
20250630,603816.SH
20250630,600312.SH
20250630,603589.SH
20250630,605358.SH
20250630,300676.SZ
20250630,000683.SZ
20250630,601155.SH
20250630,002203.SZ
20250630,600021.SH
20250630,600985.SH
20250630,600126.SH
20250630,600380.SH
20250630,002244.SZ
20250630,000403.SZ
20250630,000591.SZ
20250630,601000.SH
20250630,002432.SZ
20250630,600583.SH
20250630,688728.SH
20250630,000060.SZ
20250630,603338.SH
20250630,600348.SH
20250630,000629.SZ
20250630,000921.SZ
20250630,300567.SZ
20250630,603885.SH
20250630,600872.SH
20250630,000830.SZ
20250630,002603.SZ
20250630,601991.SH
20250630,603379.SH
20250630,600535.SH
20250630,688278.SH
20250630,600816.SH
20250630,002439.SZ
20250630,002984.SZ
20250630,002056.SZ
20250630,300146.SZ
20250630,600095.SH
20250630,600970.SH
20250630,002423.SZ
20250630,000062.SZ
20250630,601880.SH
20250630,601016.SH
20250630,603927.SH
20250630,600499.SH
20250630,600685.SH
20250630,603000.SH
20250630,300390.SZ
20250630,000636.SZ
20250630,601611.SH
20250630,601666.SH
20250630,301308.SZ
20250630,600511.SH
20250630,000958.SZ
20250630,000563.SZ
20250630,300212.SZ
20250630,600859.SH
20250630,603298.SH
20250630,603737.SH
20250630,000155.SZ
20250630,600655.SH
20250630,688297.SH
20250630,603077.SH
20250630,601456.SH
20250630,600004.SH
20250630,300677.SZ
20250630,600325.SH
20250630,000598.SZ
20250630,601966.SH
20250630,600483.SH
20250630,600131.SH
20250630,688520.SH
20250630,603156.SH
20250630,603899.SH
20250630,002773.SZ
20250630,601958.SH
20250630,688301.SH
20250630,000050.SZ
20250630,600663.SH
20250630,600378.SH
20250630,600282.SH
20250630,000987.SZ
20250630,002756.SZ
20250630,300529.SZ
20250630,600271.SH
20250630,002507.SZ
20250630,000951.SZ
20250630,601001.SH
20250630,600598.SH
20250630,600754.SH
20250630,301536.SZ
20250630,300601.SZ
20250630,600737.SH
20250630,688234.SH
20250630,600739.SH
20250630,000559.SZ
20250630,601918.SH
20250630,002429.SZ
20250630,600582.SH
20250630,688363.SH
20250630,300070.SZ
20250630,601333.SH
20250630,688772.SH
20250630,600566.SH
20250630,002120.SZ
20250630,601866.SH
20250630,300751.SZ
20250630,603290.SH
20250630,300735.SZ
20250630,601231.SH
20250630,603728.SH
20250630,600867.SH
20250630,600764.SH
20250630,603688.SH
20250630,300888.SZ
20250630,003031.SZ
20250630,002430.SZ
20250630,600329.SH
20250630,600258.SH
20250630,603341.SH
20250630,601098.SH
20250630,688778.SH
20250630,600995.SH
20250630,688561.SH
20250630,600707.SH
20250630,601212.SH
20250630,000032.SZ
20250630,688676.SH
20250630,000027.SZ
20250630,600578.SH
20250630,603858.SH
20250630,002508.SZ
20250630,000709.SZ
20250630,300573.SZ
20250630,603529.SH
20250630,002299.SZ
20250630,688318.SH
20250630,600906.SH
20250630,000883.SZ
20250630,000967.SZ
20250630,600517.SH
20250630,002670.SZ
20250630,301498.SZ
20250630,600546.SH
20250630,002831.SZ
20250630,600848.SH
20250630,601399.SH
20250630,600959.SH
20250630,601928.SH
20250630,600968.SH
20250630,601156.SH
20250630,600808.SH
20250630,300595.SZ
20250630,000739.SZ
20250630,000825.SZ
20250630,600528.SH
20250630,601118.SH
20250630,601636.SH
20250630,603225.SH
20250630,002572.SZ
20250630,301301.SZ
20250630,002266.SZ
20250630,600977.SH
20250630,601608.SH
20250630,603565.SH
20250630,600801.SH
20250630,600871.SH
20250630,000543.SZ
20250630,601598.SH
20250630,600056.SH
20250630,688387.SH
20250630,603650.SH
20250630,600062.SH
20250630,000582.SZ
20250630,601106.SH
20250630,688563.SH
20250630,000785.SZ
20250630,300957.SZ
20250630,688702.SH
20250630,603233.SH
20250630,600925.SH
20250630,600373.SH
20250630,601965.SH
20250630,002153.SZ
20250630,000429.SZ
20250630,000537.SZ
20250630,600606.SH
20250630,688281.SH
20250630,002372.SZ
20250630,601568.SH
20250630,688425.SH
20250630,600361.SH
20250630,600098.SH
20250630,001286.SZ
20250630,603658.SH
20250630,003022.SZ
20250630,600612.SH
20250630,600688.SH
20250630,000937.SZ
20250630,688349.SH
20250630,601019.SH
20250630,301165.SZ
20250630,601139.SH
20250630,000898.SZ
20250630,002608.SZ
20250630,688100.SH
20250630,600339.SH
20250630,600032.SH
20250630,603707.SH
20250630,000959.SZ
20250630,688248.SH
20250630,600720.SH
20250630,600928.SH
20250630,003035.SZ
20250630,600295.SH
20250630,002461.SZ
20250630,603556.SH
20250630,688032.SH
20250630,688475.SH
20250630,601228.SH
20250630,301267.SZ
20250630,688172.SH
20250630,688375.SH
20250630,603786.SH
20250630,600927.SH
20250630,601061.SH
20250630,002563.SZ
20250630,600007.SH
20250630,000539.SZ
20250630,600299.SH
20250630,002945.SZ
20250630,300140.SZ
20250630,603826.SH
20250630,688819.SH
20250630,001213.SZ
20250630,601921.SH
20250630,601858.SH
20250630,688153.SH
20250630,601158.SH
20250630,600956.SH
20250630,001389.SZ
20250630,688295.SH
20250630,603868.SH
20250731,300476.SZ
20250731,000988.SZ
20250731,300339.SZ
20250731,002966.SZ
20250731,600988.SH
20250731,601555.SH
20250731,601162.SH
20250731,600839.SH
20250731,300395.SZ
20250731,688521.SH
20250731,689009.SH
20250731,002156.SZ
20250731,603893.SH
20250731,002340.SZ
20250731,002261.SZ
20250731,002195.SZ
20250731,002558.SZ
20250731,002436.SZ
20250731,300207.SZ
20250731,300803.SZ
20250731,600157.SH
20250731,000831.SZ
20250731,600096.SH
20250731,600487.SH
20250731,002517.SZ
20250731,002797.SZ
20250731,600392.SH
20250731,688777.SH
20250731,000066.SZ
20250731,002273.SZ
20250731,300251.SZ
20250731,600885.SH
20250731,688608.SH
20250731,601168.SH
20250731,300450.SZ
20250731,000933.SZ
20250731,002294.SZ
20250731,600352.SH
20250731,688235.SH
20250731,601099.SH
20250731,300454.SZ
20250731,688120.SH
20250731,688213.SH
20250731,300017.SZ
20250731,600536.SH
20250731,600143.SH
20250731,600879.SH
20250731,601108.SH
20250731,002465.SZ
20250731,002738.SZ
20250731,002851.SZ
20250731,002185.SZ
20250731,002532.SZ
20250731,601696.SH
20250731,002281.SZ
20250731,300474.SZ
20250731,688469.SH
20250731,600895.SH
20250731,600580.SH
20250731,603228.SH
20250731,600079.SH
20250731,688122.SH
20250731,300002.SZ
20250731,002085.SZ
20250731,300058.SZ
20250731,000783.SZ
20250731,601128.SH
20250731,688099.SH
20250731,600109.SH
20250731,688617.SH
20250731,002353.SZ
20250731,603129.SH
20250731,601577.SH
20250731,688002.SH
20250731,688072.SH
20250731,002130.SZ
20250731,000034.SZ
20250731,000932.SZ
20250731,002078.SZ
20250731,002837.SZ
20250731,002138.SZ
20250731,000423.SZ
20250731,300136.SZ
20250731,300458.SZ
20250731,002821.SZ
20250731,300765.SZ
20250731,002008.SZ
20250731,300223.SZ
20250731,002673.SZ
20250731,600873.SH
20250731,002472.SZ
20250731,002595.SZ
20250731,600673.SH
20250731,002444.SZ
20250731,000728.SZ
20250731,688220.SH
20250731,600549.SH
20250731,600862.SH
20250731,605589.SH
20250731,688578.SH
20250731,300346.SZ
20250731,000426.SZ
20250731,002410.SZ
20250731,601198.SH
20250731,300496.SZ
20250731,300115.SZ
20250731,000997.SZ
20250731,601933.SH
20250731,300054.SZ
20250731,300024.SZ
20250731,002223.SZ
20250731,603087.SH
20250731,300383.SZ
20250731,002850.SZ
20250731,601233.SH
20250731,002065.SZ
20250731,600298.SH
20250731,688180.SH
20250731,300003.SZ
20250731,603160.SH
20250731,688525.SH
20250731,300012.SZ
20250731,000021.SZ
20250731,600521.SH
20250731,601615.SH
20250731,300142.SZ
20250731,002414.SZ
20250731,603596.SH
20250731,002202.SZ
20250731,600363.SH
20250731,002624.SZ
20250731,688361.SH
20250731,603606.SH
20250731,603605.SH
20250731,002155.SZ
20250731,600171.SH
20250731,300627.SZ
20250731,300604.SZ
20250731,600141.SH
20250731,002080.SZ
20250731,600435.SH
20250731,300748.SZ
20250731,000750.SZ
20250731,002653.SZ
20250731,603659.SH
20250731,601997.SH
20250731,300857.SZ
20250731,000733.SZ
20250731,603486.SH
20250731,000878.SZ
20250731,601990.SH
20250731,002007.SZ
20250731,300757.SZ
20250731,000519.SZ
20250731,000623.SZ
20250731,600369.SH
20250731,600699.SH
20250731,601216.SH
20250731,300073.SZ
20250731,600316.SH
20250731,000893.SZ
20250731,600060.SH
20250731,603979.SH
20250731,300037.SZ
20250731,600153.SH
20250731,300699.SZ
20250731,000960.SZ
20250731,601665.SH
20250731,601717.SH
20250731,000729.SZ
20250731,688249.SH
20250731,600208.SH
20250731,300373.SZ
20250731,688065.SH
20250731,000528.SZ
20250731,688052.SH
20250731,600118.SH
20250731,600909.SH
20250731,600177.SH
20250731,688027.SH
20250731,600704.SH
20250731,600497.SH
20250731,002683.SZ
20250731,000738.SZ
20250731,300001.SZ
20250731,002152.SZ
20250731,000009.SZ
20250731,600398.SH
20250731,688385.SH
20250731,600038.SH
20250731,300558.SZ
20250731,600155.SH
20250731,600765.SH
20250731,000400.SZ
20250731,600486.SH
20250731,001696.SZ
20250731,002044.SZ
20250731,600498.SH
20250731,002926.SZ
20250731,600884.SH
20250731,300919.SZ
20250731,002409.SZ
20250731,300677.SZ
20250731,002958.SZ
20250731,600637.SH
20250731,002318.SZ
20250731,300724.SZ
20250731,603345.SH
20250731,688188.SH
20250731,000513.SZ
20250731,000039.SZ
20250731,600529.SH
20250731,002773.SZ
20250731,000415.SZ
20250731,000683.SZ
20250731,600562.SH
20250731,002064.SZ
20250731,600563.SH
20250731,688278.SH
20250731,300623.SZ
20250731,688568.SH
20250731,002739.SZ
20250731,300285.SZ
20250731,002607.SZ
20250731,002841.SZ
20250731,600820.SH
20250731,300679.SZ
20250731,600763.SH
20250731,603939.SH
20250731,002025.SZ
20250731,002939.SZ
20250731,688017.SH
20250731,688114.SH
20250731,301358.SZ
20250731,688538.SH
20250731,002385.SZ
20250731,000723.SZ
20250731,603179.SH
20250731,600380.SH
20250731,000887.SZ
20250731,300763.SZ
20250731,600998.SH
20250731,002603.SZ
20250731,600008.SH
20250731,002262.SZ
20250731,300144.SZ
20250731,600390.SH
20250731,600516.SH
20250731,600132.SH
20250731,600901.SH
20250731,601179.SH
20250731,000830.SZ
20250731,688520.SH
20250731,600021.SH
20250731,300676.SZ
20250731,688183.SH
20250731,002500.SZ
20250731,601155.SH
20250731,605358.SH
20250731,600985.SH
20250731,002203.SZ
20250731,300487.SZ
20250731,000703.SZ
20250731,600863.SH
20250731,603568.SH
20250731,002432.SZ
20250731,600170.SH
20250731,688582.SH
20250731,600166.SH
20250731,600312.SH
20250731,002312.SZ
20250731,601991.SH
20250731,002568.SZ
20250731,603338.SH
20250731,603816.SH
20250731,000629.SZ
20250731,002056.SZ
20250731,601958.SH
20250731,600095.SH
20250731,002244.SZ
20250731,000591.SZ
20250731,600348.SH
20250731,000060.SZ
20250731,600535.SH
20250731,600499.SH
20250731,600583.SH
20250731,600126.SH
20250731,688297.SH
20250731,000403.SZ
20250731,600970.SH
20250731,300146.SZ
20250731,601000.SH
20250731,603589.SH
20250731,688728.SH
20250731,000921.SZ
20250731,002984.SZ
20250731,601666.SH
20250731,601456.SH
20250731,300601.SZ
20250731,603379.SH
20250731,300567.SZ
20250731,600872.SH
20250731,002439.SZ
20250731,300390.SZ
20250731,601016.SH
20250731,300212.SZ
20250731,600816.SH
20250731,603077.SH
20250731,603927.SH
20250731,601880.SH
20250731,603899.SH
20250731,600685.SH
20250731,603737.SH
20250731,000636.SZ
20250731,002756.SZ
20250731,000050.SZ
20250731,002423.SZ
20250731,300529.SZ
20250731,601611.SH
20250731,301308.SZ
20250731,600655.SH
20250731,600282.SH
20250731,603000.SH
20250731,601966.SH
20250731,000987.SZ
20250731,603298.SH
20250731,600004.SH
20250731,000155.SZ
20250731,600511.SH
20250731,300573.SZ
20250731,002120.SZ
20250731,600859.SH
20250731,601001.SH
20250731,000563.SZ
20250731,600739.SH
20250731,000951.SZ
20250731,603885.SH
20250731,000958.SZ
20250731,000062.SZ
20250731,002430.SZ
20250731,603156.SH
20250731,300735.SZ
20250731,600598.SH
20250731,600329.SH
20250731,002507.SZ
20250731,000598.SZ
20250731,600131.SH
20250731,601231.SH
20250731,600483.SH
20250731,600325.SH
20250731,688676.SH
20250731,600737.SH
20250731,600663.SH
20250731,600801.SH
20250731,688301.SH
20250731,600754.SH
20250731,603290.SH
20250731,000032.SZ
20250731,600271.SH
20250731,600582.SH
20250731,002429.SZ
20250731,688234.SH
20250731,600528.SH
20250731,688425.SH
20250731,300070.SZ
20250731,603858.SH
20250731,601333.SH
20250731,688363.SH
20250731,601918.SH
20250731,601636.SH
20250731,000559.SZ
20250731,000709.SZ
20250731,002299.SZ
20250731,300751.SZ
20250731,600566.SH
20250731,688778.SH
20250731,600977.SH
20250731,688561.SH
20250731,600378.SH
20250731,603728.SH
20250731,601866.SH
20250731,600867.SH
20250731,600764.SH
20250731,301536.SZ
20250731,003031.SZ
20250731,600995.SH
20250731,300595.SZ
20250731,000825.SZ
20250731,601399.SH
20250731,600546.SH
20250731,603688.SH
20250731,002266.SZ
20250731,688318.SH
20250731,601212.SH
20250731,603225.SH
20250731,600258.SH
20250731,000739.SZ
20250731,000027.SZ
20250731,300888.SZ
20250731,603341.SH
20250731,600906.SH
20250731,601098.SH
20250731,688772.SH
20250731,600517.SH
20250731,002508.SZ
20250731,603529.SH
20250731,002670.SZ
20250731,000883.SZ
20250731,601156.SH
20250731,600959.SH
20250731,002831.SZ
20250731,600848.SH
20250731,600062.SH
20250731,600707.SH
20250731,601608.SH
20250731,600578.SH
20250731,688702.SH
20250731,601118.SH
20250731,002153.SZ
20250731,601928.SH
20250731,601598.SH
20250731,000967.SZ
20250731,301301.SZ
20250731,603565.SH
20250731,600808.SH
20250731,600056.SH
20250731,600968.SH
20250731,600606.SH
20250731,600871.SH
20250731,000543.SZ
20250731,603233.SH
20250731,002572.SZ
20250731,601106.SH
20250731,601965.SH
20250731,603650.SH
20250731,688387.SH
20250731,688563.SH
20250731,300957.SZ
20250731,000582.SZ
20250731,688281.SH
20250731,000785.SZ
20250731,301498.SZ
20250731,000537.SZ
20250731,600373.SH
20250731,001286.SZ
20250731,600925.SH
20250731,603658.SH
20250731,002372.SZ
20250731,601568.SH
20250731,600098.SH
20250731,600361.SH
20250731,000898.SZ
20250731,000959.SZ
20250731,000429.SZ
20250731,003022.SZ
20250731,000937.SZ
20250731,600688.SH
20250731,301165.SZ
20250731,600295.SH
20250731,688349.SH
20250731,600612.SH
20250731,603707.SH
20250731,600339.SH
20250731,601019.SH
20250731,601139.SH
20250731,688475.SH
20250731,002608.SZ
20250731,688248.SH
20250731,600720.SH
20250731,600032.SH
20250731,003035.SZ
20250731,603556.SH
20250731,688032.SH
20250731,600928.SH
20250731,301267.SZ
20250731,688100.SH
20250731,601228.SH
20250731,688375.SH
20250731,688172.SH
20250731,002461.SZ
20250731,600927.SH
20250731,002563.SZ
20250731,601061.SH
20250731,603786.SH
20250731,000539.SZ
20250731,600007.SH
20250731,002945.SZ
20250731,600299.SH
20250731,300140.SZ
20250731,603826.SH
20250731,001213.SZ
20250731,688819.SH
20250731,601921.SH
20250731,601858.SH
20250731,688153.SH
20250731,601158.SH
20250731,001389.SZ
20250731,600956.SH
20250731,688295.SH
20250731,603868.SH
20250829,300476.SZ
20250829,000988.SZ
20250829,300803.SZ
20250829,688521.SH
20250829,300339.SZ
20250829,603893.SH
20250829,002195.SZ
20250829,002837.SZ
20250829,000831.SZ
20250829,600988.SH
20250829,002558.SZ
20250829,600839.SH
20250829,689009.SH
20250829,002261.SZ
20250829,601162.SH
20250829,600487.SH
20250829,601555.SH
20250829,002156.SZ
20250829,300395.SZ
20250829,002517.SZ
20250829,300450.SZ
20250829,002851.SZ
20250829,002273.SZ
20250829,600392.SH
20250829,002340.SZ
20250829,600580.SH
20250829,002966.SZ
20250829,300207.SZ
20250829,002436.SZ
20250829,600096.SH
20250829,000066.SZ
20250829,002797.SZ
20250829,600673.SH
20250829,600143.SH
20250829,688099.SH
20250829,002281.SZ
20250829,688608.SH
20250829,688777.SH
20250829,300454.SZ
20250829,600157.SH
20250829,688235.SH
20250829,600879.SH
20250829,002008.SZ
20250829,601168.SH
20250829,688120.SH
20250829,688213.SH
20250829,600885.SH
20250829,000933.SZ
20250829,002185.SZ
20250829,600536.SH
20250829,601099.SH
20250829,002738.SZ
20250829,300017.SZ
20250829,600895.SH
20250829,600549.SH
20250829,688469.SH
20250829,300496.SZ
20250829,002353.SZ
20250829,002465.SZ
20250829,300251.SZ
20250829,603129.SH
20250829,000783.SZ
20250829,688122.SH
20250829,002532.SZ
20250829,601108.SH
20250829,300748.SZ
20250829,002294.SZ
20250829,002085.SZ
20250829,688002.SH
20250829,600352.SH
20250829,300724.SZ
20250829,300002.SZ
20250829,300458.SZ
20250829,601696.SH
20250829,600109.SH
20250829,002130.SZ
20250829,300474.SZ
20250829,300136.SZ
20250829,002850.SZ
20250829,688072.SH
20250829,000426.SZ
20250829,300757.SZ
20250829,300604.SZ
20250829,603087.SH
20250829,688220.SH
20250829,002138.SZ
20250829,002078.SZ
20250829,688578.SH
20250829,000034.SZ
20250829,300223.SZ
20250829,002065.SZ
20250829,002472.SZ
20250829,300024.SZ
20250829,002410.SZ
20250829,300003.SZ
20250829,300346.SZ
20250829,601128.SH
20250829,300058.SZ
20250829,300115.SZ
20250829,300037.SZ
20250829,601233.SH
20250829,000932.SZ
20250829,002080.SZ
20250829,600363.SH
20250829,000728.SZ
20250829,688180.SH
20250829,600298.SH
20250829,300857.SZ
20250829,601665.SH
20250829,002673.SZ
20250829,688617.SH
20250829,002595.SZ
20250829,603659.SH
20250829,603228.SH
20250829,000021.SZ
20250829,603979.SH
20250829,002202.SZ
20250829,601198.SH
20250829,300054.SZ
20250829,601933.SH
20250829,600118.SH
20250829,000423.SZ
20250829,600079.SH
20250829,300383.SZ
20250829,601577.SH
20250829,300012.SZ
20250829,603160.SH
20250829,688525.SH
20250829,002624.SZ
20250829,002155.SZ
20250829,002223.SZ
20250829,300765.SZ
20250829,605589.SH
20250829,603486.SH
20250829,688361.SH
